Trial,PredatorSpeed,FID,AD,RewardLevel,ShockLevel,subject
25,2,77,66,2,2,BV679_ses-v1
26,2,72,65,2,2,BV679_ses-v1
27,2,64,63,2,2,BV679_ses-v1
28,1,28,19,2,2,BV679_ses-v1
29,1,30,29,2,2,BV679_ses-v1
30,1,34,25,2,2,BV679_ses-v1
31,1,37,18,1,2,BV679_ses-v1
32,2,58.76,71,1,2,BV679_ses-v1
33,1,34,17,1,2,BV679_ses-v1
34,2,73,62,1,2,BV679_ses-v1
35,2,58.7,74,1,2,BV679_ses-v1
36,1,33,28,1,2,BV679_ses-v1
37,1,33,19,2,1,BV679_ses-v1
38,1,29,21,2,1,BV679_ses-v1
39,1,32,21,2,1,BV679_ses-v1
40,2,60.76,73,2,1,BV679_ses-v1
41,2,74,71,2,1,BV679_ses-v1
42,2,73,68,2,1,BV679_ses-v1
43,2,56.76,69,0,0,BV679_ses-v1
44,2,72,60,0,0,BV679_ses-v1
45,2,71,61,0,0,BV679_ses-v1
46,1,32,25,0,0,BV679_ses-v1
47,1,27,23,0,0,BV679_ses-v1
48,1,27,11,0,0,BV679_ses-v1
49,1,16.82,26,2,2,BV679_ses-v1
50,1,32,27,2,2,BV679_ses-v1
51,1,33,24,2,2,BV679_ses-v1
52,2,74,65,2,2,BV679_ses-v1
53,2,69,51,2,2,BV679_ses-v1
54,2,55.76,68,2,2,BV679_ses-v1
55,1,34,28,1,1,BV679_ses-v1
56,2,74,69,1,1,BV679_ses-v1
57,1,38,28,1,1,BV679_ses-v1
58,1,33,18,1,1,BV679_ses-v1
59,2,55.76,68,1,1,BV679_ses-v1
60,2,74,67,1,1,BV679_ses-v1
61,1,67,29,1,2,BV679_ses-v1
62,2,41.7,57,1,2,BV679_ses-v1
63,2,73,63,1,2,BV679_ses-v1
64,1,36,21,1,2,BV679_ses-v1
65,2,54.76,67,1,2,BV679_ses-v1
66,1,34,24,1,2,BV679_ses-v1
67,2,70,57,2,1,BV679_ses-v1
68,2,50.7,66,2,1,BV679_ses-v1
69,2,72,60,2,1,BV679_ses-v1
70,1,32,13,2,1,BV679_ses-v1
71,1,17.76,30,2,1,BV679_ses-v1
72,1,34,31,2,1,BV679_ses-v1
73,1,38,24,0,0,BV679_ses-v1
74,1,31,14,0,0,BV679_ses-v1
75,2,59.82,69,0,0,BV679_ses-v1
76,2,62.82,72,0,0,BV679_ses-v1
77,2,74,70,0,0,BV679_ses-v1
78,1,34,12,0,0,BV679_ses-v1
79,2,74,55,2,2,BV679_ses-v1
80,2,64,50,2,2,BV679_ses-v1
81,1,31,19,2,2,BV679_ses-v1
82,2,52.76,65,2,2,BV679_ses-v1
83,1,26,18,2,2,BV679_ses-v1
84,1,27,24,2,2,BV679_ses-v1
85,2,74,68,1,1,BV679_ses-v1
86,2,71,66,1,1,BV679_ses-v1
87,2,65,56,1,1,BV679_ses-v1
88,1,34,26,1,1,BV679_ses-v1
89,1,27,21,1,1,BV679_ses-v1
90,1,27,23,1,1,BV679_ses-v1
91,1,33,22,1,2,BV679_ses-v1
92,2,70,66,1,2,BV679_ses-v1
93,2,65.94,69,1,2,BV679_ses-v1
94,1,29,19,1,2,BV679_ses-v1
95,1,28,19,1,2,BV679_ses-v1
96,2,70,51,1,2,BV679_ses-v1
97,2,68,62,1,1,BV679_ses-v1
98,2,54.7,70,1,1,BV679_ses-v1
99,1,30,20,1,1,BV679_ses-v1
100,1,18.88,25,1,1,BV679_ses-v1
101,2,61.76,74,1,1,BV679_ses-v1
102,1,24.76,37,1,1,BV679_ses-v1
103,2,63.82,73,2,1,BV679_ses-v1
104,2,73,61,2,1,BV679_ses-v1
105,1,30,22,2,1,BV679_ses-v1
106,1,32,15,2,1,BV679_ses-v1
107,1,27,22,2,1,BV679_ses-v1
108,2,74,70,2,1,BV679_ses-v1
109,1,27,18,0,0,BV679_ses-v1
110,1,12.7,28,0,0,BV679_ses-v1
111,2,72,58,0,0,BV679_ses-v1
112,2,57.76,70,0,0,BV679_ses-v1
113,2,74,50,0,0,BV679_ses-v1
114,1,33,17,0,0,BV679_ses-v1
115,1,30,17,2,2,BV679_ses-v1
116,1,25,18,2,2,BV679_ses-v1
117,2,72,66,2,2,BV679_ses-v1
118,1,28,22,2,2,BV679_ses-v1
119,2,72,68,2,2,BV679_ses-v1
120,2,58.76,71,2,2,BV679_ses-v1
1,2,38.7,54,2,1,BV679_ses-v2
2,1,57,26,2,1,BV679_ses-v2
3,2,58,58,2,1,BV679_ses-v2
4,2,62,56,2,1,BV679_ses-v2
5,1,57,5,2,1,BV679_ses-v2
6,1,40,18,2,1,BV679_ses-v2
7,2,33.7,49,0,0,BV679_ses-v2
8,1,38,23,0,0,BV679_ses-v2
9,2,42.58,64,0,0,BV679_ses-v2
10,1,56,12,0,0,BV679_ses-v2
11,2,38.7,54,0,0,BV679_ses-v2
12,1,39,9,0,0,BV679_ses-v2
13,2,48.7,64,1,2,BV679_ses-v2
14,1,37,10,1,2,BV679_ses-v2
15,1,38,5,1,2,BV679_ses-v2
16,1,33,15,1,2,BV679_ses-v2
17,2,43.76,56,1,2,BV679_ses-v2
18,2,67,53,1,2,BV679_ses-v2
19,1,34,21,1,1,BV679_ses-v2
20,2,68,65,1,1,BV679_ses-v2
21,2,67,57,1,1,BV679_ses-v2
22,1,29,19,1,1,BV679_ses-v2
23,1,28,12,1,1,BV679_ses-v2
24,2,55.76,68,1,1,BV679_ses-v2
25,1,27,5,2,2,BV679_ses-v2
26,1,11.76,24,2,2,BV679_ses-v2
27,2,68,67,2,2,BV679_ses-v2
28,1,36,5,2,2,BV679_ses-v2
29,2,53.7,69,2,2,BV679_ses-v2
30,2,68,64,2,2,BV679_ses-v2
31,1,32,11,1,2,BV679_ses-v2
32,2,60.94,64,1,2,BV679_ses-v2
33,2,67,55,1,2,BV679_ses-v2
34,1,14.7,30,1,2,BV679_ses-v2
35,2,69,55,1,2,BV679_ses-v2
36,1,33,22,1,2,BV679_ses-v2
37,2,64,60,0,0,BV679_ses-v2
38,2,63,51,0,0,BV679_ses-v2
39,1,28,18,0,0,BV679_ses-v2
40,1,12.82,22,0,0,BV679_ses-v2
41,2,67,56,0,0,BV679_ses-v2
42,1,33,24,0,0,BV679_ses-v2
43,2,65,62,2,1,BV679_ses-v2
44,2,67,58,2,1,BV679_ses-v2
45,1,26,20,2,1,BV679_ses-v2
46,2,66,58,2,1,BV679_ses-v2
47,1,38,15,2,1,BV679_ses-v2
48,1,26,9,2,1,BV679_ses-v2
49,1,31,24,1,1,BV679_ses-v2
50,2,70,56,1,1,BV679_ses-v2
51,1,36,12,1,1,BV679_ses-v2
52,1,26,15,1,1,BV679_ses-v2
53,2,66,63,1,1,BV679_ses-v2
54,2,68,55,1,1,BV679_ses-v2
55,1,30,19,2,2,BV679_ses-v2
56,2,68,63,2,2,BV679_ses-v2
57,1,30,13,2,2,BV679_ses-v2
58,1,32,24,2,2,BV679_ses-v2
59,2,61.76,74,2,2,BV679_ses-v2
60,2,72,56,2,2,BV679_ses-v2
61,2,57.7,73,1,2,BV679_ses-v2
62,2,77,74,1,2,BV679_ses-v2
63,2,73,62,1,2,BV679_ses-v2
64,1,52,19,1,2,BV679_ses-v2
65,1,30,5,1,2,BV679_ses-v2
66,1,9.75999999999999,22,1,2,BV679_ses-v2
67,2,71,56,2,1,BV679_ses-v2
68,2,64,48,2,1,BV679_ses-v2
69,1,31,14,2,1,BV679_ses-v2
70,2,66,56,2,1,BV679_ses-v2
71,1,32,19,2,1,BV679_ses-v2
72,1,27,15,2,1,BV679_ses-v2
73,2,64,56,0,0,BV679_ses-v2
74,1,20,5,0,0,BV679_ses-v2
75,2,60,58,0,0,BV679_ses-v2
76,1,23,5,0,0,BV679_ses-v2
77,2,65,59,0,0,BV679_ses-v2
78,1,8.75999999999999,21,0,0,BV679_ses-v2
79,2,68,64,1,1,BV679_ses-v2
80,1,23,5,1,1,BV679_ses-v2
81,2,69,55,1,1,BV679_ses-v2
82,1,17,15,1,1,BV679_ses-v2
83,1,23,5,1,1,BV679_ses-v2
84,2,67,65,1,1,BV679_ses-v2
85,1,28,12,2,2,BV679_ses-v2
86,2,71,71,2,2,BV679_ses-v2
87,2,70,65,2,2,BV679_ses-v2
88,1,35,14,2,2,BV679_ses-v2
89,2,75,54,2,2,BV679_ses-v2
90,1,29,23,2,2,BV679_ses-v2
91,2,71,63,2,1,BV679_ses-v2
92,1,30,19,2,1,BV679_ses-v2
93,2,73,66,2,1,BV679_ses-v2
94,1,33,10,2,1,BV679_ses-v2
95,1,22,16,2,1,BV679_ses-v2
96,2,68,41,2,1,BV679_ses-v2
97,1,31,14,1,2,BV679_ses-v2
98,2,71,58,1,2,BV679_ses-v2
99,2,51.7,67,1,2,BV679_ses-v2
100,2,70,62,1,2,BV679_ses-v2
101,1,32,15,1,2,BV679_ses-v2
102,1,30,13,1,2,BV679_ses-v2
103,1,31,17,2,2,BV679_ses-v2
104,1,36,23,2,2,BV679_ses-v2
105,1,28,19,2,2,BV679_ses-v2
106,2,70,66,2,2,BV679_ses-v2
107,2,70,51,2,2,BV679_ses-v2
108,2,70,61,2,2,BV679_ses-v2
109,2,68,66,0,0,BV679_ses-v2
110,1,29,23,0,0,BV679_ses-v2
111,1,28,8,0,0,BV679_ses-v2
112,1,29,20,0,0,BV679_ses-v2
113,2,72,62,0,0,BV679_ses-v2
114,2,54.76,67,0,0,BV679_ses-v2
115,2,71,50,1,1,BV679_ses-v2
116,2,61,61,1,1,BV679_ses-v2
117,1,33,12,1,1,BV679_ses-v2
118,1,31,15,1,1,BV679_ses-v2
119,1,15,13,1,1,BV679_ses-v2
120,2,67,56,1,1,BV679_ses-v2
1,2,74,63,0,0,BV935_ses-v1
2,1,63,26,0,0,BV935_ses-v1
3,1,55,20,0,0,BV935_ses-v1
4,2,45.7,61,0,0,BV935_ses-v1
5,2,68,58,0,0,BV935_ses-v1
6,1,54,19,0,0,BV935_ses-v1
7,2,47.7,63,1,1,BV935_ses-v1
8,2,53.76,66,1,1,BV935_ses-v1
9,1,60,19,1,1,BV935_ses-v1
10,1,53,25,1,1,BV935_ses-v1
11,2,55.76,68,1,1,BV935_ses-v1
12,1,50,27,1,1,BV935_ses-v1
13,1,58,12,2,2,BV935_ses-v1
14,2,58.7,74,2,2,BV935_ses-v1
15,1,55,19,2,2,BV935_ses-v1
16,2,73,64,2,2,BV935_ses-v1
17,2,58.7,74,2,2,BV935_ses-v1
18,1,65,22,2,2,BV935_ses-v1
19,2,76,67,1,2,BV935_ses-v1
20,1,50,24,1,2,BV935_ses-v1
21,1,47,26,1,2,BV935_ses-v1
22,1,39,15,1,2,BV935_ses-v1
23,2,70.94,74,1,2,BV935_ses-v1
24,2,75,57,1,2,BV935_ses-v1
25,2,58.7,74,2,1,BV935_ses-v1
26,2,76,73,2,1,BV935_ses-v1
27,1,45,13,2,1,BV935_ses-v1
28,1,35,18,2,1,BV935_ses-v1
29,2,75,56,2,1,BV935_ses-v1
30,1,39,22,2,1,BV935_ses-v1
31,1,52,14,2,1,BV935_ses-v1
32,2,74,42,2,1,BV935_ses-v1
33,2,69,64,2,1,BV935_ses-v1
34,2,70,60,2,1,BV935_ses-v1
35,1,38,24,2,1,BV935_ses-v1
36,1,53,23,2,1,BV935_ses-v1
37,1,40,24,0,0,BV935_ses-v1
38,2,66,65,0,0,BV935_ses-v1
39,2,68,64,0,0,BV935_ses-v1
40,1,57,26,0,0,BV935_ses-v1
41,1,45,24,0,0,BV935_ses-v1
42,2,22.22,62,0,0,BV935_ses-v1
43,1,46,27,1,1,BV935_ses-v1
44,2,37.4,68,1,1,BV935_ses-v1
45,1,53,30,1,1,BV935_ses-v1
46,1,42,26,1,1,BV935_ses-v1
47,2,72,64,1,1,BV935_ses-v1
48,2,58.82,68,1,1,BV935_ses-v1
49,2,75,63,2,2,BV935_ses-v1
50,1,40,14,2,2,BV935_ses-v1
51,2,71,68,2,2,BV935_ses-v1
52,1,42,15,2,2,BV935_ses-v1
53,2,74,67,2,2,BV935_ses-v1
54,1,40,21,2,2,BV935_ses-v1
55,1,54,12,1,2,BV935_ses-v1
56,2,71,54,1,2,BV935_ses-v1
57,1,40,6,1,2,BV935_ses-v1
58,1,33,22,1,2,BV935_ses-v1
59,2,70,48,1,2,BV935_ses-v1
60,2,39.4,70,1,2,BV935_ses-v1
61,1,70,16,0,0,BV935_ses-v1
62,2,67,47,0,0,BV935_ses-v1
63,1,71,18,0,0,BV935_ses-v1
64,1,64,23,0,0,BV935_ses-v1
65,2,51.76,64,0,0,BV935_ses-v1
66,2,73,53,0,0,BV935_ses-v1
67,2,58.7,74,1,2,BV935_ses-v1
68,2,75,62,1,2,BV935_ses-v1
69,2,74,63,1,2,BV935_ses-v1
70,1,65,10,1,2,BV935_ses-v1
71,1,52,17,1,2,BV935_ses-v1
72,1,51,26,1,2,BV935_ses-v1
73,2,74,70,2,1,BV935_ses-v1
74,2,68,67,2,1,BV935_ses-v1
75,1,66,21,2,1,BV935_ses-v1
76,1,39,24,2,1,BV935_ses-v1
77,2,75,64,2,1,BV935_ses-v1
78,1,40,16,2,1,BV935_ses-v1
79,1,35,11,1,1,BV935_ses-v1
80,2,50.7,66,1,1,BV935_ses-v1
81,2,74,66,1,1,BV935_ses-v1
82,1,43,16,1,1,BV935_ses-v1
83,2,64.82,74,1,1,BV935_ses-v1
84,1,38,29,1,1,BV935_ses-v1
85,2,78,74,2,2,BV935_ses-v1
86,1,36,19,2,2,BV935_ses-v1
87,1,37,18,2,2,BV935_ses-v1
88,1,33,32,2,2,BV935_ses-v1
89,2,76,69,2,2,BV935_ses-v1
90,2,76,62,2,2,BV935_ses-v1
91,1,74,25,1,2,BV935_ses-v1
92,1,47,20,1,2,BV935_ses-v1
93,2,75,67,1,2,BV935_ses-v1
94,2,73,59,1,2,BV935_ses-v1
95,2,73,66,1,2,BV935_ses-v1
96,1,62,18,1,2,BV935_ses-v1
97,1,39,14,0,0,BV935_ses-v1
98,2,73,69,0,0,BV935_ses-v1
99,2,73,64,0,0,BV935_ses-v1
100,2,73,64,0,0,BV935_ses-v1
101,1,38,28,0,0,BV935_ses-v1
102,1,43,16,0,0,BV935_ses-v1
103,1,49,17,1,1,BV935_ses-v1
104,2,75,72,1,1,BV935_ses-v1
105,2,73,65,1,1,BV935_ses-v1
106,1,33,21,1,1,BV935_ses-v1
107,1,49,23,1,1,BV935_ses-v1
108,2,72,71,1,1,BV935_ses-v1
109,2,75,64,2,1,BV935_ses-v1
110,1,43,23,2,1,BV935_ses-v1
111,1,39,14,2,1,BV935_ses-v1
112,2,68,57,2,1,BV935_ses-v1
113,1,37,19,2,1,BV935_ses-v1
114,2,71,60,2,1,BV935_ses-v1
115,2,73,61,2,2,BV935_ses-v1
116,1,42,15,2,2,BV935_ses-v1
117,2,74,51,2,2,BV935_ses-v1
118,2,68,66,2,2,BV935_ses-v1
119,1,38,17,2,2,BV935_ses-v1
120,1,32,14,2,2,BV935_ses-v1
1,2,65,53,1,2,BV935_ses-v2
2,2,57,56,1,2,BV935_ses-v2
3,2,47.76,60,1,2,BV935_ses-v2
4,1,69,13,1,2,BV935_ses-v2
5,1,45,22,1,2,BV935_ses-v2
6,1,43,14,1,2,BV935_ses-v2
7,1,31,24,2,1,BV935_ses-v2
8,2,53.7,69,2,1,BV935_ses-v2
9,2,65,55,2,1,BV935_ses-v2
10,2,51.76,64,2,1,BV935_ses-v2
11,1,38,23,2,1,BV935_ses-v2
12,1,45,6,2,1,BV935_ses-v2
13,2,44.7,60,0,0,BV935_ses-v2
14,1,56,5,0,0,BV935_ses-v2
15,2,63,61,0,0,BV935_ses-v2
16,1,34,18,0,0,BV935_ses-v2
17,2,60.76,73,0,0,BV935_ses-v2
18,1,60,17,0,0,BV935_ses-v2
19,2,72,63,2,2,BV935_ses-v2
20,1,32,19,2,2,BV935_ses-v2
21,2,71,56,2,2,BV935_ses-v2
22,1,44,15,2,2,BV935_ses-v2
23,1,34,21,2,2,BV935_ses-v2
24,2,69,55,2,2,BV935_ses-v2
25,2,68,52,1,1,BV935_ses-v2
26,2,70,63,1,1,BV935_ses-v2
27,2,60.88,67,1,1,BV935_ses-v2
28,1,41,22,1,1,BV935_ses-v2
29,1,36,28,1,1,BV935_ses-v2
30,1,49,7,1,1,BV935_ses-v2
31,2,70,54,1,2,BV935_ses-v2
32,1,35,19,1,2,BV935_ses-v2
33,1,36,14,1,2,BV935_ses-v2
34,2,68,62,1,2,BV935_ses-v2
35,2,65,60,1,2,BV935_ses-v2
36,1,35,18,1,2,BV935_ses-v2
37,1,37,20,2,1,BV935_ses-v2
38,2,61,58,2,1,BV935_ses-v2
39,1,40,10,2,1,BV935_ses-v2
40,1,38,20,2,1,BV935_ses-v2
41,2,55.7,71,2,1,BV935_ses-v2
42,2,71,58,2,1,BV935_ses-v2
43,1,28,6,0,0,BV935_ses-v2
44,1,46,19,0,0,BV935_ses-v2
45,2,68,64,0,0,BV935_ses-v2
46,2,70,57,0,0,BV935_ses-v2
47,2,66,42,0,0,BV935_ses-v2
48,1,39,11,0,0,BV935_ses-v2
49,2,70,62,1,1,BV935_ses-v2
50,2,55.7,71,1,1,BV935_ses-v2
51,1,59,18,1,1,BV935_ses-v2
52,1,41,15,1,1,BV935_ses-v2
53,2,45,62,1,1,BV935_ses-v2
54,1,59,16,1,1,BV935_ses-v2
55,1,38,5,2,2,BV935_ses-v2
56,2,73,64,2,2,BV935_ses-v2
57,1,42,33,2,2,BV935_ses-v2
58,2,44.7,60,2,2,BV935_ses-v2
59,2,72,53,2,2,BV935_ses-v2
60,1,45,15,2,2,BV935_ses-v2
61,1,71,5,0,0,BV935_ses-v2
62,2,68,58,0,0,BV935_ses-v2
63,1,27,16,0,0,BV935_ses-v2
64,2,52.58,74,0,0,BV935_ses-v2
65,1,23,16,0,0,BV935_ses-v2
66,2,70,53,0,0,BV935_ses-v2
67,1,33,8,2,2,BV935_ses-v2
68,2,71,69,2,2,BV935_ses-v2
69,1,29,17,2,2,BV935_ses-v2
70,2,71,63,2,2,BV935_ses-v2
71,2,71,65,2,2,BV935_ses-v2
72,1,21,12,2,2,BV935_ses-v2
73,1,29,24,1,1,BV935_ses-v2
74,1,34,6,1,1,BV935_ses-v2
75,2,76,66,1,1,BV935_ses-v2
76,2,67,58,1,1,BV935_ses-v2
77,2,69,51,1,1,BV935_ses-v2
78,1,37,18,1,1,BV935_ses-v2
79,2,71,43,1,2,BV935_ses-v2
80,2,69,54,1,2,BV935_ses-v2
81,1,31,9,1,2,BV935_ses-v2
82,2,68,59,1,2,BV935_ses-v2
83,1,41,10,1,2,BV935_ses-v2
84,1,36,13,1,2,BV935_ses-v2
85,1,32,17,2,1,BV935_ses-v2
86,2,69,65,2,1,BV935_ses-v2
87,2,72,53,2,1,BV935_ses-v2
88,1,36,19,2,1,BV935_ses-v2
89,1,78,14,2,1,BV935_ses-v2
90,2,67,61,2,1,BV935_ses-v2
91,2,72,69,2,1,BV935_ses-v2
92,2,73,60,2,1,BV935_ses-v2
93,1,30,18,2,1,BV935_ses-v2
94,2,70,52,2,1,BV935_ses-v2
95,1,27,16,2,1,BV935_ses-v2
96,1,27,23,2,1,BV935_ses-v2
97,2,68,57,1,2,BV935_ses-v2
98,1,30,23,1,2,BV935_ses-v2
99,2,56.76,69,1,2,BV935_ses-v2
100,2,74,54,1,2,BV935_ses-v2
101,1,36,17,1,2,BV935_ses-v2
102,1,36,18,1,2,BV935_ses-v2
103,2,73,59,1,1,BV935_ses-v2
104,1,35,19,1,1,BV935_ses-v2
105,1,29,12,1,1,BV935_ses-v2
106,2,69,57,1,1,BV935_ses-v2
107,1,35,15,1,1,BV935_ses-v2
108,2,67,65,1,1,BV935_ses-v2
109,2,77,58,2,2,BV935_ses-v2
110,2,70,59,2,2,BV935_ses-v2
111,1,35,29,2,2,BV935_ses-v2
112,1,36,18,2,2,BV935_ses-v2
113,1,26,22,2,2,BV935_ses-v2
114,2,71,54,2,2,BV935_ses-v2
115,2,57.76,70,0,0,BV935_ses-v2
116,1,32,7,0,0,BV935_ses-v2
117,2,72,66,0,0,BV935_ses-v2
118,2,69,61,0,0,BV935_ses-v2
119,1,26,10,0,0,BV935_ses-v2
120,1,29,7,0,0,BV935_ses-v2
1,1,57,22,2,2,BW137_ses-v1
2,2,48.76,61,2,2,BW137_ses-v1
3,2,65,61,2,2,BW137_ses-v1
4,1,41,26,2,2,BW137_ses-v1
5,1,62,31,2,2,BW137_ses-v1
6,2,58.76,71,2,2,BW137_ses-v1
7,2,68,67,1,1,BW137_ses-v1
8,1,41,27,1,1,BW137_ses-v1
9,1,35,21,1,1,BW137_ses-v1
10,1,31,16,1,1,BW137_ses-v1
11,2,61.82,71,1,1,BW137_ses-v1
12,2,73,58,1,1,BW137_ses-v1
13,1,28,16,2,1,BW137_ses-v1
14,2,75,71,2,1,BW137_ses-v1
15,1,23,12,2,1,BW137_ses-v1
16,2,71,69,2,1,BW137_ses-v1
17,1,10.76,23,2,1,BW137_ses-v1
18,2,64.82,74,2,1,BW137_ses-v1
19,1,28,10,1,2,BW137_ses-v1
20,1,15.76,28,1,2,BW137_ses-v1
21,2,75,64,1,2,BW137_ses-v1
22,2,73,65,1,2,BW137_ses-v1
23,2,70,57,1,2,BW137_ses-v1
24,1,18.88,25,1,2,BW137_ses-v1
25,2,70,68,0,0,BW137_ses-v1
26,1,18.76,31,0,0,BW137_ses-v1
27,1,37,33,0,0,BW137_ses-v1
28,1,39,15,0,0,BW137_ses-v1
29,2,67.94,71,0,0,BW137_ses-v1
30,2,74,59,0,0,BW137_ses-v1
31,2,76,62,0,0,BW137_ses-v1
32,1,36,14,0,0,BW137_ses-v1
33,1,29,11,0,0,BW137_ses-v1
34,2,69,60,0,0,BW137_ses-v1
35,1,26,18,0,0,BW137_ses-v1
36,2,70,69,0,0,BW137_ses-v1
37,1,20,5,1,2,BW137_ses-v1
38,1,11.58,33,1,2,BW137_ses-v1
39,2,70,64,1,2,BW137_ses-v1
40,1,26,23,1,2,BW137_ses-v1
41,2,72,61,1,2,BW137_ses-v1
42,2,52.64,71,1,2,BW137_ses-v1
43,2,74,61,2,2,BW137_ses-v1
44,2,70,63,2,2,BW137_ses-v1
45,1,34,16,2,2,BW137_ses-v1
46,2,74,64,2,2,BW137_ses-v1
47,1,26.94,30,2,2,BW137_ses-v1
48,1,35,20,2,2,BW137_ses-v1
49,1,36,25,2,1,BW137_ses-v1
50,1,36,13,2,1,BW137_ses-v1
51,1,33,24,2,1,BW137_ses-v1
52,2,65.94,69,2,1,BW137_ses-v1
53,2,75,50,2,1,BW137_ses-v1
54,2,58.7,74,2,1,BW137_ses-v1
55,2,74,65,1,1,BW137_ses-v1
56,2,74,52,1,1,BW137_ses-v1
57,1,34,15,1,1,BW137_ses-v1
58,1,29,26,1,1,BW137_ses-v1
59,2,75,62,1,1,BW137_ses-v1
60,1,31,28,1,1,BW137_ses-v1
61,1,74,23,2,2,BW137_ses-v1
62,1,41,23,2,2,BW137_ses-v1
63,2,50.76,63,2,2,BW137_ses-v1
64,1,36,7,2,2,BW137_ses-v1
65,2,72,60,2,2,BW137_ses-v1
66,2,48.58,70,2,2,BW137_ses-v1
67,2,76,74,1,2,BW137_ses-v1
68,1,38,19,1,2,BW137_ses-v1
69,1,31,25,1,2,BW137_ses-v1
70,1,71,26,1,2,BW137_ses-v1
71,2,74,66,1,2,BW137_ses-v1
72,2,69,66,1,2,BW137_ses-v1
73,1,34,10,0,0,BW137_ses-v1
74,2,68.94,72,0,0,BW137_ses-v1
75,2,67.88,74,0,0,BW137_ses-v1
76,1,34,8,0,0,BW137_ses-v1
77,2,74,62,0,0,BW137_ses-v1
78,1,32,29,0,0,BW137_ses-v1
79,1,34,23,2,1,BW137_ses-v1
80,1,36,23,2,1,BW137_ses-v1
81,2,75,63,2,1,BW137_ses-v1
82,2,75,65,2,1,BW137_ses-v1
83,2,75,65,2,1,BW137_ses-v1
84,1,31,11,2,1,BW137_ses-v1
85,2,75,56,1,1,BW137_ses-v1
86,1,31,15,1,1,BW137_ses-v1
87,1,30,15,1,1,BW137_ses-v1
88,2,56.82,66,1,1,BW137_ses-v1
89,1,31,23,1,1,BW137_ses-v1
90,2,74,54,1,1,BW137_ses-v1
91,1,34,17,1,1,BW137_ses-v1
92,2,52.58,74,1,1,BW137_ses-v1
93,2,76,60,1,1,BW137_ses-v1
94,1,34,17,1,1,BW137_ses-v1
95,2,74,74,1,1,BW137_ses-v1
96,1,33,12,1,1,BW137_ses-v1
97,2,76,66,1,2,BW137_ses-v1
98,2,75,74,1,2,BW137_ses-v1
99,2,75,63,1,2,BW137_ses-v1
100,1,34,18,1,2,BW137_ses-v1
101,1,35,14,1,2,BW137_ses-v1
102,1,29,16,1,2,BW137_ses-v1
103,2,77,61,2,2,BW137_ses-v1
104,1,33,16,2,2,BW137_ses-v1
105,1,32,17,2,2,BW137_ses-v1
106,1,32,20,2,2,BW137_ses-v1
107,2,75,61,2,2,BW137_ses-v1
108,2,-2.50000000000003,74,2,2,BW137_ses-v1
109,2,75,62,2,1,BW137_ses-v1
110,1,31,27,2,1,BW137_ses-v1
111,1,33,10,2,1,BW137_ses-v1
112,1,34,15,2,1,BW137_ses-v1
113,2,75,66,2,1,BW137_ses-v1
114,2,75,74,2,1,BW137_ses-v1
115,1,32,26,0,0,BW137_ses-v1
116,1,35,16,0,0,BW137_ses-v1
117,2,76,59,0,0,BW137_ses-v1
118,1,34,14,0,0,BW137_ses-v1
119,2,75,70,0,0,BW137_ses-v1
120,2,75,60,0,0,BW137_ses-v1
1,1,68,18,2,1,BW137_ses-v2
2,2,50.76,63,2,1,BW137_ses-v2
3,2,73,55,2,1,BW137_ses-v2
4,2,73,56,2,1,BW137_ses-v2
5,1,43,24,2,1,BW137_ses-v2
6,1,39,17,2,1,BW137_ses-v2
7,2,74,68,1,2,BW137_ses-v2
8,1,38,23,1,2,BW137_ses-v2
9,1,38,14,1,2,BW137_ses-v2
10,2,70,67,1,2,BW137_ses-v2
11,2,71,66,1,2,BW137_ses-v2
12,1,35,17,1,2,BW137_ses-v2
13,2,74,51,2,2,BW137_ses-v2
14,2,70,62,2,2,BW137_ses-v2
15,1,35,10,2,2,BW137_ses-v2
16,2,72,51,2,2,BW137_ses-v2
17,1,32,5,2,2,BW137_ses-v2
18,1,30,5,2,2,BW137_ses-v2
19,2,69,59,1,1,BW137_ses-v2
20,2,54.82,64,1,1,BW137_ses-v2
21,2,68,52,1,1,BW137_ses-v2
22,1,34,15,1,1,BW137_ses-v2
23,1,31,16,1,1,BW137_ses-v2
24,1,30,20,1,1,BW137_ses-v2
25,1,28,15,0,0,BW137_ses-v2
26,1,25,14,0,0,BW137_ses-v2
27,1,25,16,0,0,BW137_ses-v2
28,2,58.82,68,0,0,BW137_ses-v2
29,2,59.76,72,0,0,BW137_ses-v2
30,2,74,67,0,0,BW137_ses-v2
31,2,74,63,1,2,BW137_ses-v2
32,1,31,20,1,2,BW137_ses-v2
33,1,31,29,1,2,BW137_ses-v2
34,2,75,66,1,2,BW137_ses-v2
35,1,33,10,1,2,BW137_ses-v2
36,2,75,60,1,2,BW137_ses-v2
37,2,74,59,1,1,BW137_ses-v2
38,2,73,61,1,1,BW137_ses-v2
39,2,72,53,1,1,BW137_ses-v2
40,1,33,19,1,1,BW137_ses-v2
41,1,30,14,1,1,BW137_ses-v2
42,1,32,13,1,1,BW137_ses-v2
43,1,33,12,2,2,BW137_ses-v2
44,2,74,57,2,2,BW137_ses-v2
45,2,68,53,2,2,BW137_ses-v2
46,1,29,12,2,2,BW137_ses-v2
47,2,64,64,2,2,BW137_ses-v2
48,1,33,18,2,2,BW137_ses-v2
49,1,31,12,0,0,BW137_ses-v2
